Date,Product,Category,Region,Sales,Profit
09-05-2024,Headphones,Electronics,North,8540,1340
20-05-2024,Phone,Electronics,East,2078,118
01-01-2024,Smartwatch,Electronics,West,25616,3559
08-04-2024,Headphones,Electronics,North,42121,6707
16-03-2024,T-shirt,Fashion,West,58386,6219
10-04-2024,Headphones,Electronics,East,50711,4870
31-03-2024,Camera,Electronics,West,45950,3170
15-06-2024,Tablet,Electronics,North,18372,3350
05-05-2024,Phone,Electronics,South,33312,2355
26-03-2024,Watch,Accessories,North,23980,1769
06-02-2024,Smartwatch,Electronics,North,38914,6757
24-02-2024,Tablet,Electronics,East,42269,4424
28-02-2024,Shoes,Fashion,West,48444,7774
01-06-2024,Laptop,Electronics,East,58789,7563
02-06-2024,Camera,Electronics,South,19771,3176
05-02-2024,Watch,Accessories,East,45635,2847
28-05-2024,Phone,Electronics,South,29617,3816
16-05-2024,Belt,Accessories,East,59016,5930
20-02-2024,Laptop,Electronics,North,14494,1916
04-03-2024,Watch,Accessories,South,30922,3878
26-04-2024,Tablet,Electronics,North,49557,4734
29-06-2024,Shoes,Fashion,North,49413,3571
16-01-2024,T-shirt,Fashion,East,48978,6783
15-01-2024,Watch,Accessories,South,25422,4869
11-03-2024,Headphones,Electronics,West,3168,413
17-01-2024,T-shirt,Fashion,North,47201,6722
20-05-2024,T-shirt,Fashion,North,17892,1022
29-04-2024,Bag,Accessories,North,20611,3718
26-02-2024,Phone,Electronics,West,54043,8103
26-04-2024,Tablet,Electronics,West,38101,5293
13-02-2024,T-shirt,Fashion,East,35376,4124
09-03-2024,Phone,Electronics,West,51435,5447
21-02-2024,Shoes,Fashion,South,54613,5500
06-03-2024,Watch,Accessories,East,43148,5596
27-04-2024,Laptop,Electronics,North,36865,7129
23-01-2024,T-shirt,Fashion,South,24469,4367
04-02-2024,Tablet,Electronics,West,11369,1713
05-03-2024,Tablet,Electronics,North,12982,1613
13-06-2024,Shoes,Fashion,North,40287,4072
03-04-2024,Camera,Electronics,East,10400,1356
11-06-2024,Laptop,Electronics,West,55891,3182
05-03-2024,Laptop,Electronics,West,3991,281
02-06-2024,Belt,Accessories,North,41863,7200
20-02-2024,Tablet,Electronics,South,15802,1297
15-02-2024,T-shirt,Fashion,South,13265,1909
09-02-2024,Camera,Electronics,East,5906,721
20-02-2024,Bag,Accessories,South,45563,6716
17-04-2024,T-shirt,Fashion,West,3108,311
08-03-2024,Camera,Electronics,North,5293,597
05-01-2024,Smartwatch,Electronics,East,39718,7233
11-04-2024,Tablet,Electronics,North,15050,1292
21-02-2024,Shoes,Fashion,West,59181,5874
16-05-2024,Camera,Electronics,North,47492,2612
14-04-2024,Sneakers,Fashion,North,59018,4382
02-01-2024,Headphones,Electronics,North,54838,7739
22-01-2024,Belt,Accessories,North,52954,8670
22-05-2024,Sneakers,Fashion,East,4430,833
27-04-2024,Tablet,Electronics,West,8403,1544
08-03-2024,Laptop,Electronics,North,56662,10453
12-06-2024,Smartwatch,Electronics,North,12724,1985
28-06-2024,Shoes,Fashion,South,42820,3725
18-05-2024,Laptop,Electronics,East,23724,2497
19-02-2024,Laptop,Electronics,East,12126,2377
02-05-2024,Watch,Accessories,South,15162,2922
13-02-2024,Laptop,Electronics,West,4309,707
26-04-2024,Bag,Accessories,North,52902,6973
11-04-2024,Headphones,Electronics,South,1506,104
17-04-2024,Tablet,Electronics,North,34978,5185
05-06-2024,Laptop,Electronics,South,58305,9129
13-04-2024,Bag,Accessories,South,42792,4626
23-03-2024,Belt,Accessories,East,11557,2121
28-04-2024,Tablet,Electronics,West,24922,3369
12-02-2024,Phone,Electronics,East,19610,3592
10-01-2024,Headphones,Electronics,East,49186,7320
29-03-2024,Shoes,Fashion,West,58401,4608
02-01-2024,Watch,Accessories,South,3872,432
12-05-2024,Laptop,Electronics,South,11014,1949
03-03-2024,Phone,Electronics,East,18248,1912
02-02-2024,Phone,Electronics,East,53530,9705
10-06-2024,Camera,Electronics,South,2946,262
16-03-2024,Watch,Accessories,West,16538,2210
25-02-2024,Phone,Electronics,East,39227,5186
08-06-2024,Phone,Electronics,East,49172,4907
17-01-2024,Phone,Electronics,North,54610,9125
14-04-2024,Headphones,Electronics,South,13356,994
03-06-2024,Shoes,Fashion,West,2367,184
21-06-2024,Watch,Accessories,South,36433,6425
09-06-2024,T-shirt,Fashion,South,9279,1241
26-05-2024,Sneakers,Fashion,East,55696,5410
25-02-2024,Shoes,Fashion,South,42134,7726
08-02-2024,Camera,Electronics,South,23699,3518
06-05-2024,Watch,Accessories,South,32718,6273
21-05-2024,T-shirt,Fashion,West,21233,2418
05-01-2024,Camera,Electronics,North,33199,5101
16-06-2024,Belt,Accessories,West,48228,4362
21-01-2024,Sneakers,Fashion,South,21127,3462
26-01-2024,Watch,Accessories,East,21813,2874
14-05-2024,Bag,Accessories,South,49492,5567
11-06-2024,Headphones,Electronics,West,10133,1502
02-01-2024,Belt,Accessories,North,53475,9979
08-05-2024,Bag,Accessories,North,54882,9807
07-02-2024,Smartwatch,Electronics,East,47317,2825
13-03-2024,Bag,Accessories,West,2838,377
28-03-2024,Laptop,Electronics,East,46949,7022
19-05-2024,Sneakers,Fashion,South,43925,4779
01-01-2024,Sneakers,Fashion,South,49453,8496
18-03-2024,Watch,Accessories,East,33747,6188
03-04-2024,Belt,Accessories,South,48902,2890
06-04-2024,Headphones,Electronics,South,39238,5646
20-02-2024,Smartwatch,Electronics,East,59569,11682
20-04-2024,T-shirt,Fashion,South,54581,4669
10-05-2024,Tablet,Electronics,West,3080,451
15-04-2024,Tablet,Electronics,West,32032,5355
16-02-2024,Headphones,Electronics,South,45669,5133
05-06-2024,Belt,Accessories,North,3501,214
14-06-2024,Phone,Electronics,East,7605,408
04-06-2024,T-shirt,Fashion,East,27725,3433
28-02-2024,Tablet,Electronics,South,8246,1153
10-06-2024,Smartwatch,Electronics,South,44077,2789
28-03-2024,Belt,Accessories,North,26764,4983
23-05-2024,Tablet,Electronics,South,40403,2960
18-06-2024,Tablet,Electronics,South,54270,7084
30-05-2024,T-shirt,Fashion,South,5518,670
30-03-2024,Bag,Accessories,South,49556,6682
23-04-2024,Smartwatch,Electronics,North,57470,11009
21-04-2024,Bag,Accessories,North,6311,845
06-03-2024,Sneakers,Fashion,East,5486,303
02-01-2024,T-shirt,Fashion,South,43806,3826
06-02-2024,Shoes,Fashion,West,11331,1816
12-04-2024,Laptop,Electronics,South,17785,3088
14-01-2024,Sneakers,Fashion,West,51871,3890
23-02-2024,Sneakers,Fashion,East,43118,5246
26-04-2024,Headphones,Electronics,East,55046,7994
03-05-2024,Phone,Electronics,West,29789,1964
27-06-2024,Shoes,Fashion,West,47631,7603
24-01-2024,Shoes,Fashion,West,51693,8275
13-01-2024,Laptop,Electronics,South,1165,192
18-06-2024,Tablet,Electronics,South,42740,4049
29-02-2024,Belt,Accessories,North,28594,3514
29-05-2024,Watch,Accessories,East,33114,6500
27-03-2024,Belt,Accessories,South,36835,2048
09-06-2024,Shoes,Fashion,North,8308,1421
09-05-2024,Camera,Electronics,South,3041,478
29-06-2024,Camera,Electronics,North,29978,2180
25-03-2024,T-shirt,Fashion,South,11877,2124
29-06-2024,Bag,Accessories,South,18191,3337
21-02-2024,Phone,Electronics,North,18539,1652
25-06-2024,Tablet,Electronics,South,30813,2348
26-06-2024,Tablet,Electronics,East,56157,8899
30-01-2024,Camera,Electronics,West,40811,5119
24-01-2024,Laptop,Electronics,West,11030,849
11-04-2024,T-shirt,Fashion,West,24051,3767
03-06-2024,Phone,Electronics,East,58397,9985
01-06-2024,Belt,Accessories,East,57752,10818
17-06-2024,Bag,Accessories,North,8990,755
14-02-2024,Sneakers,Fashion,East,47907,4715
16-06-2024,Sneakers,Fashion,West,5130,470
10-02-2024,Phone,Electronics,North,22444,2940
04-04-2024,Bag,Accessories,South,24482,4752
25-04-2024,Belt,Accessories,East,7190,1091
09-05-2024,Shoes,Fashion,East,11659,1837
28-02-2024,Laptop,Electronics,West,22994,3102
02-05-2024,Phone,Electronics,North,51604,6840
03-04-2024,Camera,Electronics,West,32027,6378
30-05-2024,Bag,Accessories,West,38807,2563
02-06-2024,Headphones,Electronics,South,6079,622
15-01-2024,Shoes,Fashion,East,40087,7074
13-05-2024,Laptop,Electronics,East,56840,8245
23-06-2024,Shoes,Fashion,South,9511,1830
29-04-2024,Watch,Accessories,North,42467,3810
24-03-2024,Laptop,Electronics,West,24857,2936
09-03-2024,T-shirt,Fashion,West,46648,9175
25-01-2024,Sneakers,Fashion,North,28820,5393
15-03-2024,Belt,Accessories,East,11974,1894
03-01-2024,Smartwatch,Electronics,South,59959,10077
27-05-2024,Smartwatch,Electronics,West,40646,2909
26-06-2024,T-shirt,Fashion,North,58845,6237
12-03-2024,Headphones,Electronics,South,3240,647
29-04-2024,Tablet,Electronics,West,34169,6575
13-01-2024,Sneakers,Fashion,East,21845,2685
12-05-2024,Belt,Accessories,West,52849,8873
29-03-2024,Belt,Accessories,North,11313,1611
01-03-2024,Sneakers,Fashion,South,37586,5209
15-03-2024,Watch,Accessories,West,27229,2948
31-03-2024,Tablet,Electronics,South,51202,4641
04-02-2024,Shoes,Fashion,South,22517,3831
20-05-2024,T-shirt,Fashion,North,44911,2838
28-05-2024,Phone,Electronics,West,1301,84
18-01-2024,Shoes,Fashion,West,53834,4451
10-03-2024,Headphones,Electronics,South,50918,9585
23-03-2024,Shoes,Fashion,East,48942,7324
21-01-2024,Phone,Electronics,West,23072,3173
31-03-2024,T-shirt,Fashion,North,9041,1243
10-04-2024,T-shirt,Fashion,East,14500,1446
17-05-2024,Sneakers,Fashion,East,17228,3237
23-05-2024,T-shirt,Fashion,South,34524,6811
30-05-2024,Headphones,Electronics,North,5903,971
27-02-2024,T-shirt,Fashion,East,52890,4954
10-06-2024,Laptop,Electronics,East,14079,2159
20-01-2024,Laptop,Electronics,North,5903,534
01-02-2024,Watch,Accessories,South,28418,1683
15-06-2024,Phone,Electronics,North,31539,5527
21-03-2024,Shoes,Fashion,North,42089,5979
26-01-2024,Smartwatch,Electronics,West,28027,3393
01-05-2024,Bag,Accessories,South,11994,1424
19-05-2024,Bag,Accessories,East,28009,2002
04-05-2024,Sneakers,Fashion,East,19444,3730
10-04-2024,Shoes,Fashion,South,31087,5173
15-04-2024,Smartwatch,Electronics,South,9625,1740
16-02-2024,Camera,Electronics,East,58973,9285
23-06-2024,Belt,Accessories,East,30056,4653
27-06-2024,Sneakers,Fashion,East,5109,822
13-05-2024,Bag,Accessories,South,12354,2309
18-02-2024,Smartwatch,Electronics,South,7350,1167
13-06-2024,Watch,Accessories,North,29697,3564
29-06-2024,Laptop,Electronics,West,52169,8662
04-06-2024,T-shirt,Fashion,South,5329,918
10-05-2024,Camera,Electronics,North,54860,10944
28-03-2024,T-shirt,Fashion,South,56528,6871
05-04-2024,Sneakers,Fashion,North,30403,3911
22-01-2024,Camera,Electronics,West,49883,9533
16-05-2024,Tablet,Electronics,West,39487,3058
10-03-2024,Bag,Accessories,West,43502,7284
12-05-2024,Smartwatch,Electronics,West,20296,1920
19-03-2024,Laptop,Electronics,East,3319,640
31-03-2024,Laptop,Electronics,South,45107,6968
19-02-2024,Tablet,Electronics,North,16370,860
15-03-2024,Tablet,Electronics,North,59826,5543
03-05-2024,Bag,Accessories,East,47744,4505
02-03-2024,Shoes,Fashion,North,6968,1197
30-05-2024,Bag,Accessories,East,11791,1428
21-02-2024,Bag,Accessories,South,22463,3613
12-05-2024,Sneakers,Fashion,North,52341,5327
03-03-2024,Camera,Electronics,North,50407,3021
15-03-2024,Sneakers,Fashion,South,9162,1050
06-04-2024,Belt,Accessories,North,5365,369
23-01-2024,Phone,Electronics,East,51221,5758
31-03-2024,Belt,Accessories,East,6702,1107
28-03-2024,Camera,Electronics,West,52056,6362
25-06-2024,Sneakers,Fashion,East,2666,171
29-03-2024,Shoes,Fashion,West,16095,1821
21-04-2024,Sneakers,Fashion,South,15257,1417
26-06-2024,Camera,Electronics,North,24140,4564
28-01-2024,Headphones,Electronics,West,33402,5088
11-04-2024,T-shirt,Fashion,West,58552,4925
08-06-2024,Bag,Accessories,West,44187,2518
24-04-2024,Belt,Accessories,North,49299,5990
11-01-2024,T-shirt,Fashion,North,7951,1204
19-04-2024,Watch,Accessories,West,21947,1962
24-05-2024,Laptop,Electronics,North,15349,2569
25-04-2024,Shoes,Fashion,West,28183,3052
20-02-2024,Smartwatch,Electronics,North,14204,887
05-02-2024,T-shirt,Fashion,North,4083,521
11-03-2024,Shoes,Fashion,West,24850,4877
22-02-2024,Sneakers,Fashion,South,2993,595
27-03-2024,T-shirt,Fashion,West,53359,10429
30-01-2024,Laptop,Electronics,East,30526,4692
10-06-2024,Belt,Accessories,South,13025,1552
26-03-2024,Sneakers,Fashion,North,35180,6286
24-05-2024,Bag,Accessories,South,38826,4406
15-05-2024,Shoes,Fashion,West,6132,1147
19-02-2024,Bag,Accessories,East,10458,921
20-01-2024,Belt,Accessories,West,8743,1540
26-02-2024,Shoes,Fashion,East,59860,9434
11-04-2024,Bag,Accessories,North,21770,3268
11-05-2024,Tablet,Electronics,West,11853,815
02-03-2024,Bag,Accessories,South,59619,7930
29-02-2024,Bag,Accessories,North,31983,6021
21-02-2024,Tablet,Electronics,East,9679,886
01-03-2024,Bag,Accessories,North,19760,2276
14-01-2024,Sneakers,Fashion,North,18676,2542
16-05-2024,Phone,Electronics,East,35353,4607
26-03-2024,Laptop,Electronics,North,4606,274
23-04-2024,Laptop,Electronics,South,49775,6351
08-04-2024,Phone,Electronics,West,33693,5946
04-06-2024,Shoes,Fashion,South,38541,4704
23-06-2024,Sneakers,Fashion,North,38390,7149
16-04-2024,Watch,Accessories,West,23787,4160
16-05-2024,Headphones,Electronics,North,54563,3576
11-01-2024,Tablet,Electronics,West,31268,5908
19-03-2024,Camera,Electronics,East,55057,10211
04-04-2024,T-shirt,Fashion,South,2574,455
12-04-2024,Smartwatch,Electronics,South,18834,2470
30-03-2024,Sneakers,Fashion,West,43650,3221
25-05-2024,Bag,Accessories,North,48034,4031
02-03-2024,T-shirt,Fashion,East,44596,8238
03-01-2024,Laptop,Electronics,East,43280,2607
17-04-2024,Sneakers,Fashion,East,6306,633
22-04-2024,Shoes,Fashion,East,2843,220
30-04-2024,Laptop,Electronics,South,58510,8784
18-02-2024,Camera,Electronics,West,15581,1559
09-03-2024,Headphones,Electronics,South,56512,3026
09-05-2024,Bag,Accessories,North,35362,5416
27-04-2024,Camera,Electronics,South,57112,9302
16-03-2024,Laptop,Electronics,East,1987,244
21-04-2024,Belt,Accessories,West,57424,6284
10-04-2024,T-shirt,Fashion,East,18162,1242
17-06-2024,Sneakers,Fashion,West,4739,382
05-05-2024,Bag,Accessories,North,21528,3669
15-02-2024,Phone,Electronics,West,48113,8108
04-01-2024,T-shirt,Fashion,North,13304,2060
27-06-2024,Tablet,Electronics,South,3653,528
11-04-2024,Sneakers,Fashion,East,47620,4071
03-06-2024,T-shirt,Fashion,North,31924,2751
27-01-2024,Camera,Electronics,West,15174,1060
13-04-2024,Headphones,Electronics,South,40905,3288
04-02-2024,Headphones,Electronics,North,6303,1221
02-02-2024,Laptop,Electronics,South,7070,882
09-03-2024,Shoes,Fashion,East,5046,268
16-04-2024,Smartwatch,Electronics,North,1720,289
14-01-2024,Phone,Electronics,South,58688,6958
24-05-2024,T-shirt,Fashion,East,22176,1995
16-04-2024,Tablet,Electronics,West,38074,2719
15-01-2024,Tablet,Electronics,South,17165,3384
20-06-2024,T-shirt,Fashion,East,22358,1193
18-02-2024,Laptop,Electronics,North,5028,931
08-04-2024,Camera,Electronics,South,8359,1102
09-03-2024,Watch,Accessories,South,23669,4322
03-04-2024,Phone,Electronics,West,24593,3648
24-02-2024,Tablet,Electronics,East,44709,4792
17-02-2024,Laptop,Electronics,West,16896,1906
16-05-2024,Laptop,Electronics,West,57000,10284
22-06-2024,Bag,Accessories,North,58579,7314
09-02-2024,Phone,Electronics,South,53637,9015
15-06-2024,Smartwatch,Electronics,North,55530,4587
21-03-2024,Watch,Accessories,North,54948,10664
14-02-2024,Shoes,Fashion,South,4704,739
28-01-2024,Laptop,Electronics,West,12443,1115
30-01-2024,Headphones,Electronics,South,11189,983
18-03-2024,Belt,Accessories,East,49706,9818
22-04-2024,Phone,Electronics,West,4674,348
15-03-2024,Watch,Accessories,East,33759,3735
28-01-2024,T-shirt,Fashion,West,42016,6054
10-02-2024,Phone,Electronics,East,45972,8891
27-02-2024,Watch,Accessories,South,8339,1091
29-06-2024,Laptop,Electronics,East,49206,5809
03-02-2024,Camera,Electronics,West,26192,1890
12-05-2024,Laptop,Electronics,East,55848,5919
17-01-2024,Smartwatch,Electronics,West,31508,3643
20-05-2024,Watch,Accessories,North,6508,762
06-06-2024,Watch,Accessories,North,42055,7270
17-03-2024,T-shirt,Fashion,South,46486,8383
01-02-2024,Headphones,Electronics,West,57551,7277
03-06-2024,T-shirt,Fashion,North,56166,8803
10-04-2024,Belt,Accessories,North,41301,3055
11-06-2024,Shoes,Fashion,North,44348,3429
03-02-2024,Smartwatch,Electronics,North,36511,3743
26-01-2024,Smartwatch,Electronics,West,7775,664
20-03-2024,Laptop,Electronics,East,34615,2896
01-06-2024,Headphones,Electronics,South,22249,1708
29-03-2024,T-shirt,Fashion,South,26024,2244
07-05-2024,Shoes,Fashion,South,13412,2067
04-06-2024,Smartwatch,Electronics,East,58467,9189
27-06-2024,T-shirt,Fashion,West,4675,726
21-06-2024,Belt,Accessories,West,44780,3461
24-02-2024,Laptop,Electronics,West,31012,5775
02-03-2024,Shoes,Fashion,West,43230,3318
24-01-2024,Belt,Accessories,West,16607,2805
22-03-2024,Sneakers,Fashion,West,32463,2593
11-02-2024,Shoes,Fashion,West,29702,2119
28-02-2024,Tablet,Electronics,East,13301,1087
29-05-2024,Tablet,Electronics,South,44892,3041
14-05-2024,T-shirt,Fashion,East,18943,2107
05-06-2024,Phone,Electronics,South,51884,8031
21-03-2024,T-shirt,Fashion,North,38649,3087
27-05-2024,Phone,Electronics,North,21645,4162
18-06-2024,Watch,Accessories,North,12265,1632
14-01-2024,Belt,Accessories,East,58330,3842
28-01-2024,Watch,Accessories,South,18980,1782
26-04-2024,Tablet,Electronics,West,25946,4049
10-04-2024,Camera,Electronics,North,41691,6628
03-05-2024,T-shirt,Fashion,West,35415,2036
18-04-2024,Phone,Electronics,North,32715,3088
28-06-2024,Laptop,Electronics,East,53858,2932
16-02-2024,Headphones,Electronics,South,27675,3436
07-01-2024,Tablet,Electronics,West,16390,2328
19-01-2024,Shoes,Fashion,North,24723,2873
05-05-2024,Camera,Electronics,East,33474,5299
16-02-2024,Sneakers,Fashion,North,18981,2804
21-01-2024,Phone,Electronics,North,19559,1183
19-05-2024,Phone,Electronics,South,21600,1090
24-03-2024,Bag,Accessories,East,4592,871
23-02-2024,Camera,Electronics,East,44517,7899
09-05-2024,Phone,Electronics,East,3809,390
31-01-2024,Headphones,Electronics,South,5430,574
11-01-2024,Tablet,Electronics,North,30496,1653
20-02-2024,Sneakers,Fashion,West,35234,3145
29-03-2024,Watch,Accessories,West,10359,2041
30-03-2024,Camera,Electronics,South,15999,1163
19-02-2024,Bag,Accessories,South,4884,713
06-03-2024,Tablet,Electronics,West,17783,2324
16-06-2024,Headphones,Electronics,North,57677,9931
30-03-2024,Smartwatch,Electronics,North,40363,3668
27-02-2024,Tablet,Electronics,East,58998,3480
07-04-2024,Phone,Electronics,East,50383,5243
08-02-2024,Sneakers,Fashion,West,27292,2595
07-02-2024,Headphones,Electronics,East,17508,1946
05-04-2024,Sneakers,Fashion,East,53633,9289
12-01-2024,Laptop,Electronics,East,36573,3033
18-01-2024,Watch,Accessories,South,2470,480
14-01-2024,Headphones,Electronics,East,42756,7745
04-04-2024,Watch,Accessories,East,46334,4059
25-02-2024,Watch,Accessories,South,25735,2660
04-02-2024,Headphones,Electronics,North,38635,2739
28-01-2024,Bag,Accessories,East,7888,1361
22-03-2024,Belt,Accessories,West,4259,710
08-04-2024,Camera,Electronics,West,34243,2264
06-02-2024,Tablet,Electronics,South,4883,574
